50000235010235000001100800W0000HABA                     0000000000600000000000            00
50000236010236000000900170U0000CUAJADAS                 0000000000600000000000            00
50000237010237000000100000W0000FILETE BUEY              0000000000600000000000            00
50000238010238000000105000W0000TXULETA BUEY             0000000000600000000000            00
50000239010239000000106000W0000SOLOMILLO BUEY           0000000000600000000000            00
50000240010240000001100600U0000ARROZ BOMBA              000000000060000000000084370173210500
50000241010241000000804950W0000TURRON                   0000000000600000000000            00
50000242010242000000700000W0000SOPA PESCADO             0000000000600000000000            00
50000243010243000000101100W0000HIGADO                   0000000000600000000000            00
50000244010244000000401290W0000BROTXETAK                0000000000600000000000            00
50000245010245000000401290W0000BROTXETAK                0000000000600000000000            00
50000246010246000000701950W0000RABO EN SALSA            0000000000600000000000            00
50000247010247000000100000U0000BURUA KORDERO            0000000000600000000000            00
50000248010248000000901050U0000PULPO                    000000000060000000000084258761079900
50000249010249000000700000W0000PRECOCINADO              0000000000600000000000            00
50000250010250000000603300W0000Jamon bodega             0000000000600000000000            00
50000251010251000000602500W0000jamon paletilla          0000000000600000000000            00
50000252010252000000800355U0000PAN DE PASAS             0000000000600000000000            00
50000253010253000000500675U0000PIMIENTO LINO MORENO     000000000060000000000084202100020800
50000254010254000000500310U0000MERMELADA FRESA          000000000060000000000084236740530400
50000255010255000000500310W0000MERMEL.ALBARICOQU        000000000060000000000084236740530200
50000256010256000000900230W0000yogur goena desnat.      000000000060000000000084370003470300
50000257010257000000800120U0000chokol. milka            000000000060000000000084101726525200
50000258010258000000900230U0000lact.frutos              000000000060000000000084370093783800
50000259010259000000900230U0000lact. limon              000000000060000000000084370093781200
50000260010260000000900230U0000lact. vainilla           000000000060000000000084370093780700
50000261010261000000900230U0000lact.natural             000000000060000000000084370093780800
50000262010262000000900230U0000yogur nat.               000000000060000000000084285220000100
50000263010263000000900310U0000ARROZ ESNEA MAH          000000000060000000000084370109531000
50000264010264000000900230W0000mahala frut              0000000000600000000000            00
50000265010265000000900225U0000mahala frut              000000000060000000000084274810008300
50000266010266000000900225U0000mahala limon             000000000060000000000084370109530200
50000267010267000000900225U0000mahala desnat            000000000060000000000084370109530800
50000268010268000001000080U0000insalus 33               000000000070000000000084107320330000
50000269010269000000900280U0000natillas                 000000000060000000000084370109534000
50000270010270000000900225U0000mahala fresa             000000000060000000000084370109530100
50000271010271000000500305U0000pimiento mendavies       000000000060000000000084212519052100
50000272010272000001100000W0000alubia                   0000000000800000000000            00
50000273010273000000900140U0000mah. arandano            000000000060000000000084370244360600
50000274010274000000900115U0000natural. nuevo           000000000060000000000084370244360300
50000275010275000000900140U0000mah. naranja             000000000060000000000084370244360500
50000276010276000000900370U0000saltxi. koktel           000000000060000000000084125680366400
50000277010277000000900480U0000roquefort cuna           000000000080000000000030232600013600
50000278010278000001100465U0000arroz calasparra         000000000060000000000084109831150500
F001001001TXEKORRA                      
F001002002OILASKOA                      
F001003003TXERRIA                       
F001004004HARATEGIA                     
F001005005KONTXERBAK                    
F001006006EMBUTIDOS                     
F001007007PLATER PRESTATUAK             
F001008008OKINDEGIA                     
F001009009HOTZA                         
F001010010BEBIDAS                       
F001011011LEGUMBRES                     
F001012012FAM 12                        
