50098572041025000011000000W0031AGUJA VACUNO EL POZO     0000000000000000025500            00
50098571041024000011000000W0031MORCILLO DELANTERO VACUNO0000000000000000025500            00
50098570041023000011000000W0031DELANTERO VACUNO EL POZO 0000000000000000025500            00
50098569041022000011000000W0031COSTILLAR TRASERO VACUNO 0000000000000000025500            00
50098568041021000011000000W0031COSTILLAR TRASERO EL POZO0000000000000000025500            00
50098567041020000011000000W0031FALDA VACUNO EL POZO     0000000000000000025500            00
50098566041019000011000000W0031SOLOMILLO VACUNO EL POZO 0000000000000000025500            00
50098565041018000011000000W0031LOMO BAJO VACUNO EL POZO 0000000000000000025500            00
50098564041017000011000000W0031LOMO ALTO VACUNO EL POZO 0000000000000000025500            00
50098563041016000011000000W0031OSOBUCO TRASERO EL POZO  0000000000000000025500            00
50098561041015000011000000W0031CULATA VACUNO EL POZO    0000000000000000025500            00
50098560041014000011001040W0031REDONDO VACUNO EL POZO   0000000000000000025500            00
50098559041013000011000000W0031CONTRA VACUNO EL POZO    0000000000000000025500            00
50098558041012000011000000W0031BABILLA VACUNO EL POZO   0000000000000000025500            00
50098557041011000011000000W0031TAPA VACUNO EL POZO      0000000000000000025500            00
50098556041010000011000000W0031CADERA VACUNO  POZO      0000000000000000025500            00
50098555041009000011000000W0031BOLA VACUNO  EL POZO     0000000000000000025500            00
50098554041008000011000000W0031CHULETA C/SOLOMILLO POZO 0000000000000000025500            00
50098553040240000010300000W0031ROTTI PAVO LINO          0000000000000000025500            00
50098550040380000010800000U0001MANTECA AQUILINO TRRNA   0000000000000000025500            00
50098511041340000011700000W0201LONGANIZA FINA SECA AQUI 0000000000000000025500            00
50098510041349000011700000W0031LONGANIZA BLANCA AQUILINO0000000000000000025500            00
50098509041341000011700000W0201LONGA.ROJA OREADA AQUILI 0000000000000000025500            00
50098508020096000011600000W0001SOBRASADA GORDA          0000000000000000025500            00
50098507041337000011600000W0031SOBRASADA MINI AQUILINO  0000000000000000025500            00
50098506041336000011700000W0201BUTIFARRA AQUILINO       0000000000000000025500            00
50098505041334000011700000W0201MORCON AQUILINO          0000000000000000025500            00
50098504041335000011700000W0201BLANCO PERA AQUILINO     0000000000000000025500            00
50098503041344000011700537W0071BLANCO RISTRA AQUILINO   0000000000000000025500            00
50098502041333000011700000W0031MORCILLA ARROZ AQUILINO  0000000000000000025500            00
50098501041332000011700000W0071MORCILLA CEBOLLA AQUILINO0000000000000000025500            00
50098500041343000011700000W0071LONGA.ROJA FRES. AQUILINO0000000000000000025500            00
50098499041331000011700000W0071LONGANIZA BLAN FRE AQUI  0000000000000000025500            00
50098482041329000011700000W0071CHORIZO MINI AQUILINO    0000000000000000025500            00
50098481041328000011700000W0071CHORIZO FRESCO AQUILINO  0000000000000000025500            00
50098458041327000011000000W0031CHORIZO CRIOLLO TERN.ARG.0000000000000000025500            00
50098457041326000011000000W0031TAPILLA TERN.ARGENTINA   0000000000000000025500            00
50098456041325000011000000W0031CENTRO CADERA TERN.ARGENT0000000000000000025500            00
50098455041324000011000000W0031LOMO ALTO TERN.ARGENT.   0000000000000000025500            00
50098453041322000011000000W0031SOLOMILLO TERNERA ARGENT.0000000000000000025500            00
50098451041303000011300000W0031LOMO TERNER. LECHAL      0000000000000000025500            00
50098450041302000011300000W0031CHURRASCO TERNERA LECHAL 0000000000000000025500            00
50098449041301000011300000W0031SOLOMILLO TERNERA LECHAL 0000000000000000025500            00
50098448041300000011300000W0031FILETE  TERN.LECHAL      0000000000000000025500            00
50098447041203000011200000W0031SOLOMILLO BUEY           0000000000000000025500            00
50098446041202000011200000W0031LOMO BUEY                0000000000000000025500            00
50098445041201000011200000W0031ENTRECOT BUEY            0000000000000000025500            00
50098444041200000011200000W0031CHURRASCO BUEY           0000000000000000025500            00
50098438041100000011100000W0031CHURRASCO VACA           0000000000000000025500            00
50098437040992000011000000W0031CARRILLADA TERNERA       0000000000000000025500            00
50098436040991000011000580W0031TERNERA GUISO            0000000000000000025500            00
50098435040990000011000000W0031CREADILLAS TERNERA       0000000000000000025500            00
50098433040988000011000000W0031MORROS TERNERA           0000000000000000025500            00
50098432040987000011000000W0031PATAS TERNERA            0000000000000000025500            00
50098431040986000011000000W0031PANZA TERNERA            0000000000000000025500            00
50098430040985000011000000W0031CORAZON TERNERA          0000000000000000025500            00
50098429040984000011000000W0031HIGADO TERNERA           0000000000000000025500            00
50098427040982000011000000W0031LENGUA TERNERA           0000000000000000025500            00
50098426041043000011600595W0001HAMBURGUESA MIXTA        0000000000000000025500            00
50098425040953000011000000W0031CALLOS TERNERA           0000000000000000025500            00
50098422040950000011000000W0031REDONDO RELL.TERNERA     0000000000000000025500            00
50098420040948000011000000W0031CALLOS PREPARADOS TER    0000000000000000025500            00
50098419040947000011000000W0011PICADA TERNERA           0000000000000000025500            00
50098418040946000011000000W0031FILETE RUSO TERNERA      0000000000000000025500            00
50098417040945000011000000W0031TERNERA  RELLENA         0000000000000000025500            00
50098413040941000011000000W0041HAMBURGUESA TERNERA      0000000000000000025500            00
50098412040911000011000391W0031RABO TERNERA             0000000000000000025500            00
50098411040910000011000830W0031TERNERA GUISO            0000000000000000025500            00
50098410040909000011000000W0031SOLOMILLO TERNERA        0000000000000000025500            00
50098409040908000011000750W0031ESQUELETO TERNERA        0000000000000000025500            00
50098408040907000011000000W0031LOMO TERNERA             0000000000000000025500            00
50098407040906000011000000W0031ENTRECOT TERNERA         0000000000000000025500            00
