L00      00101010190000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:360064913
00H      0104084002001610000019/11/1611:37000008001064914
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:370064914
L00      00201040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:370064914
00H      0104084001001610000019/11/1611:38000003001064915
L00      00101040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:380064915
00H      0103042001001610000019/11/1611:38000002071064916
L00      00101030420000100000000000002070000002070026132JAMON COCIDO PAVO.       19/11/1611:380064916
00H      0103042001001610000019/11/1611:39000005001064917
L00      00101030420000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:390064917
00H      0104042003001610000019/11/1611:42000013001064921
L00      00101040420000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:420064921
L00      00201040420000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1611:420064921
L00      00301040420000000000000100000300000003000099007Z. CONO DE QUESO SEMI CAM19/11/1611:420064921
00H      0104084003001610000019/11/1611:46000013001064926
L00      00101040840000000000000100000500000005000099004Z. CONO DE LLAMINETS     19/11/1611:460064926
L00      00201040840000000000000300000100000003000070842EMPANADA MINI CAPRESSE   19/11/1611:460064926
L00      00301040840000000000000100000500000005000099014Z. CONO DE CROQUETAS DE J19/11/1611:460064926
00H      0104084001001610000019/11/1613:52000005001065098
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1613:520065098
00H      0103084001001610000019/11/1611:41000005001064920
L00      00101030840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:410064920
00H      0102079003001610000019/11/1611:43000011121064923
L00      00101020790000300000000000000690000002070050348COSTILLA BANDEJA         19/11/1611:430064923
L00      00201020790000000000000100000475000004750000011BUTIFARRA HUEVO PIEZA MAS19/11/1611:430064923
L00      00301020790000000000000100000430000004300000010BUTIFARRA NEGRA PIEZA MAS19/11/1611:430064923
00H      0101019001001610000019/11/1611:42000010001064922
L00      00101010190000000000000200000500000010000099001Z. CONO DE ESPALDA IBERIC19/11/1611:420064922
00H      0104084001001610000019/11/1611:44000005001064924
L00      00101040840000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:440064924
00H      0104084001001610000019/11/1610:35000003001064865
L00      00101040840000000000000100000300000003000099007Z. CONO DE QUESO SEMI CAM19/11/1610:350064865
00H      0104042001001610000019/11/1611:41000005001064919
L00      00101040420000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:410064919
00H      0101079001001610000019/11/1611:45000005001064925
L00      00101010790000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:450064925
00H      0104042002001610000019/11/1611:40000008001064918
L00      00101040420000000000000100000300000003000099007Z. CONO DE QUESO SEMI CAM19/11/1611:400064918
L00      00201040420000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1611:400064918
00H      0104084003001610000019/11/1611:48000011001064929
L00      00101040840000000000000100000300000003000099007Z. CONO DE QUESO SEMI CAM19/11/1611:480064929
L00      00201040840000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:480064929
L00      00301040840000000000000100000500000005000099003Z. CONO DE SALCHICHON MON19/11/1611:480064929
00H      0104084001001610000019/11/1611:49000005001064930
L00      00101040840000000000000100000500000005000099016Z. CONO MIXTO GOURMET    19/11/1611:490064930
00H      0104042001001610000019/11/1611:49000003001064931
L00      00101040420000000000000100000300000003000099002Z. CONO DE JAMON G. RVA P19/11/1611:490064931
00H      0101079001001610000019/11/1611:51000005001064932
L00      00101010790000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1611:510064932
00H      0104084001001610000019/11/1612:10000005001064951
L00      00101040840000000000000100000500000005000099001Z. CONO DE ESPALDA IBERIC19/11/1612:100064951
00H      0102020002001610000019/11/1611:46000004381064927
