50006810010000000000100109U0000ZUMO JUVER MELOCOTON     0000002
50006811010000000000100145U0000ZUMO JUVER MELOCOTON     0000002
50006812010000000000100120U0000ZUMO JUVER PIÑA BRIK     0000002
50006846010000000000100096U0000CERVEZA SKOL BOT. 1L     0000002
50006848010000000000100054U0000CERVEZA AMSTEL 0,0 S     0000002
50006865010000000000100120U0000ZUMO ALTEZA PIÑA/UVA     0000002
50006874010000000000100061U0000CERVEZA BUCKLER 0,0%     0000002
50006909010000000000100125U0000BEB.REF. ENJOY TROPI     0000002
50006912010000000000100050U0000SEVEN UP LATA FRIA       0000002
50006933010000000000100209U0000DISFR.NECT.S/AZ. SLI     0000002
50006955010000000000100099U0000CALAMAR. EN SU TINTA     0000002
50006969010000000000100000U0000CERVEZA SKOL S/A LAT     0000002
50006980010000000000100120U0000ZUMOS DISFRUTA PACK-     0000002
50006984010000000000100109U0000ZUMO JUVER MANZANA 1     0000002
50006989010000000000100115U0000ZUMO JUVER DISF.PIÑA     0000002
50006992010000000000100115U0000ZUMO JUVER DISF.MELO     0000002
50006995010000000000100169U0000COCA COLA ZERO 2L FR     0000002
50006998010000000000100035U0000CERVEZA SKOL LATA        0000002
50060018010000000000100198U0000COCA COLA 2 LT FRIA      0000002
50060019010000000000100244U0000AQUARIUS 1,5 L FRIO      0000002
50060034010000000000100215U0000CERVEZA BUCKLER 0,0      0000002
50060050010000000000100189U0000BATIDO YOCO              0000002
50060059010000000000100099U0000FRUTA+LECHE ALTEZA 1     0000002
50060110010000000000100169U0000NESTEA LIMON PET 1,5     0000002
50060112010000000000100054U0000SEVEN UP LATA 33 CL      0000002
50060161010000000000100000U0000CERVEZA MAHOU LATA 3     0000002
50060171010000000000100739U0000VINO PITARRA 5 L CHU     0000002
50060172010000000000100419U0000VINO PITARRA 2L CHUD     0000002
50060212010000000000100090U0000NESTEA LIMON LATA 33     0000002
50060222010000000000100000U0000CREMA C/ORUJO LA EXT     0000002
50060225010000000000100079U0000AGUA LOS RISCOS 5 L      0000002
50060237010000000000100275U0000CERVEZA KRIS KRAS 33     0000002
50060238010000000000100275U0000CERVEZA BUNN DOPPELB     0000002
50060257010000000000100125U0000AGUA DEL ROSAL 8 LT      0000002
50060258010000000000100000U0000AGUA 1,5L FRIA           0000002
50060259010000000000100429U0000CAC. SOLUB. COLACAO      0000002
50060260010000000000100125U0000FRUT+LEC. FUNC. MAX      0000002
50060261010000000000100125U0000FRU+LECH. FUNC. MA D     0000002
50060266010000000000100035U0000AGUA 0,5L FRIA           0000002
50060283010000000000100255U0000CERVEZA SEVEBRAU CAS     0000002
50060284010000000000100275U0000CERVEZA SEVEBRAU EX1     0000002
50060285010000000000100275U0000CERVEZA SEVEBRAU SER     0000002
50060286010000000000100255U0000CERVEZA SEVEBRAU PIL     0000002
50060287010000000000100255U0000CERVEZA SEVEBRAU RAD     0000002
50060288010000000000100255U0000CERVEZA SEVEBRAU MEL     0000002
50060289010000000000100255U0000CERVEZA SEVEBRAU MAN     0000002
50060290010000000000100255U0000CERVEZA SEVEBRAU BER     0000002
50060300010000000000100215U0000CERVEZA AMSTEL 0,0 A     0000002
50060307010000000000100100U0000COLA CAO SHAKE VASO      0000002
50060316010000000000100155U0000SIMON LIFE NARANJA P     0000002
50060324010000000000100255U0000CERVEZA SEVEBRAU FRU     0000002
50060331010000000000100155U0000SIMON LIFE MANDARINA     0000002
50060346010000000000100000U0000LICOR KREMARUJO 70CL     0000002
50060347010000000000100000U0000CERVEZA HEINEKEN 33C     0000002
50060348010000000000100000U0000CERVEZA ESTR/GALLICI     0000002
50060376010000000000100159U0000TRINA NARANJA 1,5L       0000002
50060379010000000000100125U0000BRIO TROPICAL 200 P6     0000002
50060380010000000000100125U0000BRIO CARIBE 200 P6       0000002
50060381010000000000100125U0000BRIO FRESA PLATANO 2     0000002
50060386010000000000100000U0000BRIO MEDITERRANEO PA     0000002
50060431010000000000100449U0000VINO BLANCO AMOR DEL     0000002
50060435010000000000100169U0000COCA COLA ZERO ZERO      0000002
50060436010000000000100075U0000COCA COLA ZERO ZERO      0000002
50060441010000000000100695U0000VINO PALACIO QUEMADO     0000002
50060442010000000000100659U0000VINO HABLA DE LA TIE     0000002
50060443010000000000101099U0000VINO HABLA DEL SILEN     0000002
50060444010000000000100325U0000VINO DULCE EVA BLANC     0000002
50060445010000000000100799U0000VINO PROTOS ROBLE 75     0000002
50060446010000000000100999U0000VINO LUIS CAÑAS CRIA     0000002
50060447010000000000100799U0000VINO AMARGUINHA C/ES     0000002
50060448010000000000101099U0000LICOR BEIRAO 70CL        0000002
50060449010000000000100675U0000VINO YLLERA 5.5 75CL     0000002
50060450010000000000100575U0000VINO LA NIÑA DE MIS      0000002
50000075010000000000100000W0000ALMEJAS GRANEL           0000002
50000079010000000000100000W0000PIMIENTO VERDE CONGE     0000002
50000086010000000000100000W0000PREPARADO DE PAELLA      0000002
50006556010000000000100100U0000HIELO                    0000002
50008000010000000000100899U0000ANCAS RANA               0000002
50008001010000000000100699U0000FILETE TILAPIA           0000002
50008002010000000000100449U0000FILETE DE PANGA          0000002
50008003010000000000100600W0000FILETE DE BACALAO 50     0000002
50008004010000000000100249W0000TIRA O TROZO DE BACA     0000002
50008005010000000000100399U0000ALMEJAS BLANCA           0000002
50008007010000000000100226W0000SARDINAS CONG            0000002
50008008010000000000100499W0000FILETES MERLUZA  2/4     0000002
50008009010000000000100110U0000CHURROS LAZOS            0000002
50008010010000000000100600W0000PREPARADO DE PAELLA      0000002
50008011010000000000100399W0000ALAS DE MERLUZA          0000002
50008012010000000000100349W0000TRONQUITO DE MERLUZA     0000002
50008013010000000000100699U0000PIMIENTO PIQ R/BACAL     0000002
50008014010000000000100499U0000REVUELTO DE ESPARRAG     0000002
50008015010000000000100799U0000FILETE MERLUZA ENVUE     0000002
50008016010000000000100399U0000PIMIENTO PIQ BACAL       0000002
50008017010000000000100299U0000BACALAO DORADO           0000002
50008018010000000000100215U0000FLAMENQUINES CONG BA     0000002
50008019010000000000101599W0000NECORA COCIDA HEMBRA     0000002
50008020010000000000100135U0000PATATAS PREFRITAS 1K     0000002
50008022010000000000100149U0000CROQUETAS PRICE JAMO     0000002
